document_id,clean_text,sentiment
doc_0800,walk imax theater must see format btw blown away rigor film incred adapt screenplay stack cast jaw drop cinematographi everi frame one highlight though level emot play within film insan experi confus even though movi touch herbert idea polit religion deni carri u seamlessli even bore part exist believ difficult challeng materi dune part two nail storylin plea go watch experi sinc get see kind movi often,neutral
doc_0801,sampl review hollywood need great stori great director produc best thing studio get hell way let artist creat art dune part creativ beauti tragic mesmer never get bore anticip go happen next read book noth compar deni villeneuv continu amaz effort put film act film top notch saw imax sound earth shatter gonna see movi see largest screen possibl,positive
doc_0802,cinema finest watch dune part two imax theater inargu best cinemat spiritu experi ever fan novel awe charact second half dune come life stellar cast deni storytel point religi aspect fremen cultur particular reson sinc part one incred sound design zimmer score ancient futurist product design fraser cinematographi clever use b w imageri entertain screenplay flawless edit stun visual effect motion pictur might culmin villeneuv career level game dune part two work scale requir masteri filmmak achiev flawlessli enjoy everi singl frame movi cleverli embrac looser adapt book align plot dune part two constantli challeng conflict polit decis sociolog cultur influenc religion yet heart love stori carri flow weight stood seat awe struck overwhelm immers consumpt classic top tier space opera masterpiec got chill spine end credit thrill see trilog end dune messiah make comeback recommend watch biggest screen get prefer imax rewatch anticip oscar sweep next year,positive
doc_0803,saw imax hour ago part first min break part shown releas day absolut stun cast spot cinematographi spot soundtrack also spot villeneuv brought favourit film right bang date tire write point except say done bladerunn dune part yet treat dune enthral stori right deserv transfer two film occupi jodoroski go lynch go villeneuv produc gem hope film maker pay attent much tosh produc moment dune kindl belief still great moment film make long live fighter,positive
doc_0804,wow film see sequel better origin sinc empir strike back cinematographi score stack cast actor film everyth one time edg seat twist expect action scene perfectli execut visual amaz throughout tell train hard choreographi took time one act great showcas planet look beauti film also great stori line easi follow along excit see trilog finish,positive
doc_0805,stori charact visual twist mashup sound feel mind bend gave goosebump actual watch movi countless time sure come love scifi seem rise dune part show start amaz come year honesti think dune beaten take lot even possibl extrem happi abl live experi enjoy amaz movi big screen say wonder experi thank denni saw even better,positive
doc_0806,like episod better first episod sequel still bit clueless part stori certain part seem slack expalin part suddenli fasten jump lot scene sound visual amaz cannot feel connect non charact stori bit slow despit interest could bear action minut hour minut overal great would watch anoth time cannot compar star war univers current reflect comparison read open galaxi upcom part could relev competitor among name sci fi fantasi sector,neutral
doc_0807,movi mani thing right even know start atmospher costum act light music tension build list goe like genr even littl bit absolut must see stori interest origin combin intrig philosophi cultur sci fi religion futurist feudal set surpris time time read book know film follow origin stori close work perfect anyway love everi second movi complet blown away last hour,positive
doc_0808,movi epic music visual amaz truli enjoy almost movi see dune come life dream come true mani fan unfortun charact chani chang much origin omiss chang flow make sen purpos intend chang import charact mayb director go paint cell phone mona lisa modern next afraid vision pay attent futur movi take care modern masterpiec drop ball,positive
doc_0809,three hour boredom ye right three hour clock watch boredom wonder need take whizz dune part two essenti driven hype deni villeneuv fan truli grasp work though spectacular cinematographi front limit term dialogu charact build shield aesthet give impress project impress dune part two laden lazi cgi wooden act poor cast choic drive movi ground screenplay pace banal certain scene poorli plan littl excit need read book take given point adapt,neutral
doc_0810,film go histori one best sci fi film time everi thread aspect film fine woven well inspect work like roar beastli power machin music visual work stun synchron han zimmer realli man job go film alreadi listen music help breathtak experi villeneuv given imposs job make dune messiah stand film sure possibl villeneuv prove time time one power filmmak gener,positive
doc_0811,absolut blown away film cinemat masterpiec time cannot compar st one geniu way right time watch imax theatr wow seen extra big screen phenomen sound also ok way truli submers finer detail film sound act soundtrack landscap score stori work art deni villeneuv true geniu creat masterpiec everi aspect privileg watch,positive
doc_0812,rare hand honestli find singl fault film everi aspect top bottom perfect could sit age tell thing came togeth make film great howev think would wast time instead go tell watch guarante film blow away expect go alreadi realli high somehow film exceed far behind could even comprehend deni villeneuv reach god level confidenti sit categori like christoph nolan stanley kubrick martin scorses etc easili best film year extrem surpris one get top end year,positive
doc_0813,went go see dune yesterday whim immers imax big screen theater although usual view movi regular theater delight experi breathtak must see experi cinematographi beauti captiv univers felt aliv realist partli commit grave stori tell sin attempt tell rather show lot modern stori massiv expans univers cover film format dune fill breath take cinematographi sound would take edg seat felt bodi react world dune part ii true art logo patho etho make clear logic sen narr charact thought decis feel behavior action evok strong emot respons put tension viewer seat clearli portray theme religi belief fair ethic manner without insult either faith faith less intellig tri tell believ mere show be dune univers come faith explor theme human need faith face suffer advers said human be creat worship someth not messiah god divin entiti thing like spice instanc power dictat sex money love trap self centric think ego pride mind etc dune also intellig embodi masculin feminin element charact flawlessli showcas woman men essenc within,positive
doc_0814,dune hold special place heart one time favorit book never receiv level mainstream attent star war univers sort cosmic ironi consid much star war lore owe dune novel also jodorowski dune disclaim unabash star war fanat plea take slight toward favorit fandom much like star war v dune conundrum come popular deni villeneuv one favorit director hold special place heart made lot great movi unfortun box offic sensat anoth modern director often get compar christoph nolan unlik deni make great movi lot financi box offic hit extrem happi nolan especi sinc rank high favorit director list deni villeneuv continu bring inner sci fi nerd arguabl best sci fi director st centuri sci fi done right favorit genr fiction whether book video game tv show movi point deni made four straight film deem hit audienc critic alik never reach mega box offic success happier success dune part day saturday march final go see anticip movi sinc dune dune part one sunk plush theater seat swept wave nostalgia mix anticip metal voic sardaukar pierc silenc utter immort word power spice power whisk back arraki got experi next hour minut one influenti stori sci fi genr final told way would access audienc point spoiler book film dune access broader audienc mark signific departur intric aspect origin stori instanc frank herbert novel alia paul sister portray preternatur gift child age rapidli due exposur spice lang womb also receiv knowledg reverend mother receiv agenc howev villeneuv adapt alia reimagin fetu commun telepath ladi jessica mother alter simplifi alia charact arc even importantli save deni villeneuv troubl find toddler actress capabl qualiti act also parent would comfort enough let littl girl crawl walk around movi set task stab kill barron harkonnen good luck cast depart anoth way deni elect make film access modern audienc portray fremen cultur herbert novel meticul detail strict custom ritual includ practic water disciplin import sietch fremen underground dwell villeneuv adapt opt simplifi approach focus show u fremen adapt desert without tell u everyth film almost alway correct approach film emphas theme uniti cooper resist oppress showcas fremen fierc independ resourc peopl biggest thing film chang fremen cultur portray fremen societi men woman seen equal wherea book paul goe ritualist transfer ownership defeat jami singl combat acquir wife child process purist cours upset alter think deni made chang make u empath fremen highlight contrast outdat custom upheld empir bene gesserit transfer power marriag seen princess irulan adapt alter mind let delv perform cast brought reimagin charact life screen timothi chalamet portray paul atreid noth short remark everi scream everi whisper command felt like viscer punch thank impecc sound edit transport u directli heart arraki almost paul wield voic compel u follow everi move paul emerg relat empathet figur grappl weight destini burden leadership find torn surviv peopl potenti devast billion conflict person desir duti fremen famili entir univers palpabl chalamet portray level act write wish present anakin skywalk film star war episod iii reveng sith thank matthew stover novel film stori justic recommend enough star war fan truli blow film away anyway back dune chalamet skill navig paul journey portray man trap fate forc confront mortal inevit consequ action set chalamet perform apart abil convey paul intern struggl conflict emot portray charact must reconcil desir greater good know choic shape fate world ultim chalamet portray paul atreid elev charact new height imbu human complex excit see charact goe upcom dune messiah movi austin butler feyd rautha practic leapt screen intens love everi scene portray baron love feyd seamlessli embodi feroc cun natur hous harkonnen deliv perform leav last impress command presenc electrifi introduct giedi prime pivot role intric plot bene gesserit butler captur essenc feyd charact intens depth look like time life play sociopath villain though great austin butler truli make charact feyd memor meticul setup craft deni villeneuv book top monstrou figur baron vladimir harkonnen heavili impli pedophil sexual prefer young men particularli attract nephew feyd explain feyd scheme chao unleash feyd take hous harkonnen ascend throne emperor intric web plan within plan add depth baron charact posit master manipul set feyd rautha rival paul book delv deeper nuanc baron charact film amplifi feyd rautha threat portray signific player power dynam dune univers prior audienc introduct feyd see princess irulan convers reverend mother shed light intric power dynam play reveal bene gesserit plan success throne irulan learn way shaddam famili retain power marriag present two potenti suitor paul bene gesserit determin prevent ascend feyd rautha irulan protest sociopath howev bene gesserit undet feyd charact flaw sole interest determin control know cannot control paul enter giedi prime planet black sun absorb color scene giedi prime masterclass visual storytel shot infrar camera emphas stark brutal harkonnen home world immers viewer world dark danger amidst backdrop feyd rautha charact shine embrac challeng combat sociopath zeal fight display physic prowess testament formid natur unyield determin feyd relish everi moment brutal combat showcas level derang even harkonnen chillingli uniqu battl encount steadfast ladi fenr stark contrast defiant ladi jessica jessica chose defi bene gesserit plan bear son paul ladi fenr embodi unwav dedic scheme relentless commit bene gesserit caus stand sharp contrast jessica independ spirit serv purpos let audienc know deep bene gesserit manipul influenc goe meanwhil scene culmin crucial revel realiz feyd rautha potenti candid kwisatz haderach revel brought light success passag gom jabbar test addit ladi fenr impregn feyd follow revernd mother explicit instruct ensur babi girl ensur continu harkonnen lineag bene gesserit desir thu solidifi bene gesserit influenc behind,positive
doc_0815,yeah first movi arguabl best dune seen far read book second one start drift away plot creativ licens taken one logic read book movi realli count littl world build unless count littl narrat start might expand throughout movi franchis keep go direct movi go wors wors also nowher book jessica mention face tattoo superior mother superior bene gesserit book look like escap convict rush alya arc book assign jessica also paul kill baron fact also alya book,neutral
doc_0816,movi complet exceed expect captiv stori charact world built beauti denni villeneuv want give much away say last time experienc entertain cinema watch dark knight movi exact level hook cannot wait see next instal bring dune part cinematographi soundtrack compliment like chees wine help set mood alreadi incred impress stori movi could ask sequel dune part denni villeneuv anticip movi thank read,neutral
doc_0817,gonna brief see movi one thing know sure villeneuv good screenwrit ster visual time due matur visual skill hour movi feel fast easi see even child could wrote dialogu movi stori full blind spot also miss room supernatur mystic essenc present origin book rest valu movi remarkabl javier bardem austin butler perfom true pillar wich save somehow stori good film spectacl sterpiec,positive
doc_0818,wast huge option improv load garbag first dune peopl critic pan origin dune made david lynch brother rare agre anyth would willingli sit watch villeneuv suppos masterpiec bore pant u watch togeth music dismal stir give u sen excit anticip cast mind wrong get wonder christoph walken make part dull ditchwat zendaya seem one express scowl aim timothi chalamet anoth miscast charact good sake hollywood suppos best god help u worst,neutral
doc_0819,friend recommend go cinema soon movi went due reason final get ticket wednesday first want say realli extrodianari experi watch dune part ii imax imagin get emerg world arraki nearli three hour amaz also deni great job control rhytem stori feel tire watch movi hour excit freman see paul success manag ride shai hulud mention massiv apper three shai hulud final war attack sardaukar final timothe austin perform realli fantast importantli real life sincer talent possibl realli would like see second cooper,positive
doc_0820,someon never read book found movi interest intrigu concept anoth stori tragic hero may seem bore overus stori least movi saga right first movi perfect set event take place second one filmographi spectacular sound design might best year act phenomen movi hour long start movi edg seat scene coliseum like venu might favorit sequenc year spoiler end fight paul harkonen fighter great went movi good expect left feel satisfi want time hope least dune,positive
doc_0821,piec art nice sountrack good stori great actor everyth perfect even better first one even tho kinda long deserv everi minut stori extremli interest camera work good movi main charact becom braver man crucial role stori like lot recomand best movi far might easili win oscar best movi watch cinema beacus best experi could get awsom come go watch,positive
doc_0822,movi absolut breathtak start finish charact develop incred depth movi fantast feel like part someth big see power word plenti great refer human histori deni villeneuv build great legaci trilog probabl beat lord ring best trilog ever made bad thing movi need wait see third one hope box offic success chang deni villeneuv mind wait produc third one decid go project right away,positive
doc_0823,hype danger thing open door tremed let deni villeneuv opu polar opposit beyond expect amaz team achiev godfath dune even better first struck often film though dune novel inspir mani syfi stori novel film would expect amount oh seen villeneuv hand deliv origin expect film film book origin master class thing critic jump stori time time doesnt matter blank get fill like tortur scene love scene everyth shown ur imagin allow rest han zimmer score oscar bag rais bar word epic film go walk away everi award score sound edit cinematographi,positive
doc_0824,known skinni boyish look nervou transform necessari play part matur paul chalamet perfect come age stage paul charact nail part part one first hour part two could play part bloodthirsti militari leader hellbent reveng later role reluct emperor known univers ye chalamet exud charisma power masculin voic abl deliv combat sequenc well depress sullen act perfectli embodi cur pain prescienc tragic necess golden path expens prescient mind human see play part messian militari leader mind see chalamet tri hand play action hero bulk bit,positive
doc_0825,part one killer filler part two mani big departur book part two felt like need wrap end studio wanna bank part three also script part woeful teenag stuff also think could trim littl edit depart felt flabbi said great element costum next level good zimmer score incred cinematographi grand plea let director cut love see villeneuv unencumb cut doubt would line part one,positive
doc_0826,dune cinemat masterpiec captiv audienc stun visual compel storytel immers world build direct visionari filmmak deni villeneuv sequel acclaim dune deliv epic sci fi experi surpass expect film pick predecessor left dive deeper intric polit machin rich mytholog frank herbert icon univers villeneuv meticul attent detail ensur everi frame meticul craft sweep desert landscap arraki intric design costum technolog inhabit cast deliv standout perform timoth e chalamet repris role conflict hero paul atreid zendaya shine enigmat fremen warrior chani oscar isaac rebecca ferguson javier bardem also deliv memor perform bring depth complex charact truli set dune apart themat depth emot reson beneath grand spectacl lie poignant explor power destini consequ one choic paul grappl newfound role leader burden prophesi destini film rais thought provok question ident sacrific natur human visual stun intellectu stimul emot reson dune triumph modern cinema leav audienc eagerli anticip next instal deni villeneuv proven master storytel dune stand testament unparallel talent vision,positive
doc_0827,visual beauti unhappi chang sourc materi perform great especi chalamet paul zendaya chani butler also stun feyd one best fight scene seen one major charact complet left random mention key charact left bit understand time restraint much world build fremen would like charact felt complet differ novel third act rush spend less time irulan emperor book somehow presenc felt skippabl film close,positive
doc_0828,dune part two potenti deliv epic conclus stumbl weight ambit visual remain stun film bloat slow drawn scene drain tension rather build charact develop almost non exist make hard care paul destini fate arraki dialogu feel heavi self import moment feel power come flat lifeless romanc subplot rush lack genuin chemistri reduc emot stake even action sequenc though technic impress rare often feel disconnect stori emot core polit complex could engag instead becom confus tediou slog leav viewer lost exposit end dune part two feel like beauti shot hollow desert mirag grand appear empti experi leav wait payoff never truli arriv,neutral
doc_0829,damn movi gonna spoil say much movi white cinema prefer dolbi atmo damn sound ofcours music han zimmer point stuff see screen open scene one best seen movi cinematographi use sequenc superb suck immedi movi great job deni villeneuv sure better part definit level gave one wonder action first gladli top blockbust action rememb look time long still go long still left want end,positive
doc_0830,f fan sci fi fan awesom realli want see movi movi someth everyon want spoil want go movi thought sequel better first one one shot wonder tell spent everi dollar make feel like anoth world action great main critiqu first one littl slow get one battl within paul self realli come screen one bad perform movi movi new standard movi tri reach make great movi peopl love,positive
doc_0831,dune direct deni villeneuv stand monument achiev modern filmmak epitom perfect fusion visionari storytel breathtak visual captiv perform second instal villeneuv adapt frank herbert epic scienc fiction saga dune surpass predecessor everi aspect solidifi statu cinemat masterpiec deserv perfect rate one strike element dune visual prowess barren landscap arraki intric design technolog futurist univers everi frame meticul craft immers audienc rich tapestri herbert univers cinematograph greig fraser master captur grandeur desert planet use sweep shot dynam camera movement evok sen scale awe visual effect seamlessli integr narr enhanc film otherworldli atmospher transport viewer univers imposs becom tangibl howev dune mere feast eye also triumph storytel villeneuv screenwrit jon spaiht skill navig complex narr herbert novel distil intric plot multifacet charact coher engross cinemat experi film pace expertli calibr allow stori unfold organ maintain sen urgenc tension scene imbu mean contribut overarch theme power destini human condit central film success perform ensembl cast timoth e chalamet deliv tour de forc perform paul atreid reluct hero burden weight propheci chalamet bring depth vulner role embodi paul intern struggl grace nuanc opposit rebecca ferguson shine ladi jessica paul mother torn duti love ferguson infus charact strength complex elev beyond typic femal archetyp often found scienc fiction support cast equal impress actor bring game tabl oscar isaac command screen duke leto atreid project author compass equal measur zendaya captiv chani mysteri fremen warrior caught midst brew conflict josh brolin javier bardem round ensembl deliv memor perform add depth dimens film ensembl beyond technic narr achiev dune triumph themat depth philosoph inquiri core film grappl timeless question power ident natur human paul journey forc confront consequ action moral complex leadership villeneuv deftli explor theme challeng audienc reflect belief valu addit themat rich dune masterclass world build villeneuv creativ team painstakingli brought herbert univers life intricaci polit landscap nuanc cultur tradit everi detail costum set design thought craft immers audienc world arraki inhabit result fulli realiz immers cinemat experi transport viewer distant futur unlik anyth ever seen conclus dune noth short cinemat triumph breathtak visual compel storytel powerhous perform surpass predecessor cement modern classic deni villeneuv creat masterpiec honor frank herbert semin work also push boundari scienc fiction cinema achiev dune film experi one deserv celebr rememb year come,positive
doc_0832,one destini rule peopl one quit achiev paul atreid play timothe chalamet must decid two part epic still unfold anoth part soon trilog way pick immedi film suspens heighten quickli hold anyth back camera mainli focus far wide shot den humid environ dune rush adrenalin hit hard watch sequenc unfold open scene director deni villeneuv step game first film truli captur movement live qualiti charact desert film wast time reintroduc everyth rather expect know happen previous basic version empir strike back within soon trilog main subject stood throughout film charact growth charact go chang experi chang around other enhanc capabl rais bar far reach achiev goal charact thought experienc chang paul atreid paul atried slowli made way ladder doubt follow father footstep come term realiz true potenti break away origin idea father predecessor paul realiz much paul growth first film one immens import self judg insecur person someon everyon look leader savior noteworthi everi good leader religi figur alway one downsid trait follow paul desper hunger power goe path follow everyth good commit slowli lose power hungri struggl florenc pugh perform film although quit small encompass sinc daughter emperor pugh give strong sen empower think emperor play christoph walken quit screen high statu shoulder also carri slightest hint worri never know could happen father peopl also bring lot emot weight come facial express abl say much without speak shock give short sweet smile make dramat beauti look film austin butler perform film quit suspens one anoth new addit alreadi larg list charact bring vibe like first meet charact color grade chang vibrant bright black white scheme give sinist look charact mani other previous mention facial express florenc pugh excel job yet austin butler howev take beyond everyon expect way brought sinist express effect azog hobbit trilog film especi fulli cg render charact person think outperform dave bautista stellan skarsgard boat play anoth role member famili timothe chalamet perform film far step ahead origin first film truli show capabl actor evid toward later act film chalamet bring lot charm role paul allow audienc connect tap leadership role audienc may abl relat leader live chalamet take emot statu paul first film whole new level second film previous laid back focu charact even though heart film push limit time break barrier becom leader meant end day dune part two phenomen piec cinema get often see film big screen even imax still beauti film look thank greig fraser cinematograph would recommend film gener audienc slow burner mainli focus heavi charact develop come pure film lover overlook,positive
doc_0833,alway difficult bring sci fi novel big screen success first film second blew water stori cast cinematographi soundtrack moment humour emot film take breathtak probabl modern day classic talk decad come thoroughli enjoy movi feel long state could continu watch dramat pulsat stori good v evil stori wit today definit david goliath incred film wow blown away visual,positive
doc_0834,second part dune direct continu first film deni villeneuv show beauti world style still found film run time longer necessari let start good stuff visual beauti unusu element give epic feel sound music also becom epic perfectli support film dynam costum visual colour grade well know deni villeneuv qualiti unlik first film narr seem drawn less necessari given lengthi visual divid film three equal part last part least drawn need major chang second especi first part could shorter also watch notic inconsist script charact motiv perhap miss someth would say film better term varieti beauti first one far behind water second part dune could cut minut gener also present first part attribut introduct context univers howev unlik second part context world understand everyth depend pace plot slow common first part second part feel even slower,neutral
doc_0835,movi wait hype disappoint come cinematographi visual make live dune univers wait plot build tri never realli even scratch full potenti charact abil brilliant cast convers choppi emot shallow viewer realli connect charact emot journey let alon paul viewer emot attach chani paul love introduc briefli actual focus paul emot growth develop journey also heavi press tour background given viewer zendaya timothi best friend real life even harder feel screen chemistri,positive
doc_0836,movi complet immers experi dune real achiev cinema nowday charact stori soundtrack even peac felt well done hard believ movi almost hour long wait sequel total worth villanuev know exact way take audienc breath captur attent awar peac problem last part perfect someth alreadi perfect make film felt excit compel movi everyth first one kind movi reason theater exist dune part made remeb,positive
doc_0837,deni villeneuv dune ambiti continu epic saga deliv stun visual grip narr captiv audienc film undeni cinemat triumph without shortcom notabl adapt overlook critic aspect weird way prana bindu key element herbert univers enrich lore depth stori lynch way mayb bad represent sound gun stuff keep mind age lack tech like today moreov margin alia atreid role diminish charact signific intric relationship overarch plot omiss detract overal enjoy movi leav palpabl void fan familiar sourc materi,neutral
doc_0838,dune game throne understand imagin terribl would got movi battl b stard shown minut scene revers imagin dune tv show romanc paul chani develop episod accept paul freman world properli establish thrill fight paul feyd mani thing could made total sen also would connect audienc done justic stori mani peopl said opinion dune part two simpli bore despit stun visual amaz score deni villeneuv put focu aesthet genuin storytel real damag pace movi irregular tri cram lot inform scene middl end simpli fill unsatisfi one big reason fall flat tri put book worth stori h die hard fan pull hair per book fail describ reason behind mani thing wrong stori first time viewer seem anoth stori two side fight noth depth stori develop charact arc suspens thing could make great tv requir time thr stori scale could done make show movi feel rush,neutral
doc_0839,movi absolut perfect stori super interest director amaz job movi cgi real get sound music product top notch cast amaz job act way protagonist chang approach attitud gave goosebump cgi top notch saw imax total worth place felt stori tell bit miss protagonist rais power everyon involv littl bit hazi felt like happen fast chanc wont even notic anyway total worth recommend,positive
doc_0840,perfect sci fi work art complet perfect cinema made movi lover absolut magnific storylin told gener simpl understand intertwin polit adapt smooth transit cinematographi excitingli adventur brave wrap contour sand dune storm travel ride massiv sand worm similar surf ocean sheer love magic palpabl everi scene final importantli vision sang froid villeneuv make everyth work perfectli,positive
doc_0841,probabl said someon el adapt one frank hurbert would happi watch sinc agre theme book includ relev ecolog current global narr play small role promot movi buy admiss deni villeneuv team continu push boundari sci fi cinema especi impress mobiu ish neo noir stylist element pay homag histori sci fi visual novelti larg anti graviti machineri sardaukar hope get great conclus cinemat trilog,neutral
doc_0842,never read book invest sourc materi thu interpret charact stori freeli later find paul eventu becom menac upon world still sort hero movi even transform dark serious cold seem like ground realist view world thing come see futur know need done thread needl outsmart hous emperor free fremen need go cinema watch realli transport anoth place immers univers creat awesom movi,neutral
doc_0843,fall love right away first dune read book wait two year wait five month due writer strike final saw dune part two let tell least top favorit movi year amaz far worthi sequel absolut surpass alreadi spectacular first part lot fast pace ton action sinc got heavi exposit way part one film mostli focus let visual tell stori stori awesom sci fi epic cool reveng tale saga main charact rise power coupl fall grace paul journey refus becom lisan al gaib embrac monik use suit need captiv intens cast even better job first film timothi chalamet littl bland part one slowli grow terrifi presenc perfectli sell paul descent mad solid chemistri chani zendaya great job display love sad becom javier bardem goe littl top belief paul never doubt passion faith new charact fantast christoph walken fun alway emperor austin butler terrifi feyd rautha real star rebecca ferguson develop captiv paul downright scari time visual film blow away tast got arraki part one fulli realiz fremen cultur fulli explor shown paul jessica eye outsid present stellar set sound music direct cinematographi fantast color scheme run full gambit red brown arraki black white grey villain world also first film saw imax sound actual live reput overal dune part two worth wait love everi second bet everi intent buy come blu ray dune messiah whenev deni villeneuv make right theater enjoy,positive
doc_0844,wait day digest fan frank herbert novel denni villenuev adapt part one cannot happier stay faith core book denni make path increas intens complex power stori grip thrill bring tabl minut minut see second half herbert vision come life someth could imagin actor charact star stud cast build top elev one anoth time unison direct edit cinematographi overal product movi reason peopl go movi sincer lover part one still even compar upgrad part two go movi near take famili enjoy cinemat event worth rememb,positive
doc_0845,watch movi tv via amazon great expect though cgi except left feel less complet satisfi filmmak understand lower qualiti tv transmiss movi fail show detail night time scene charact spoke american except zorba type somehow greek occasion effort acknowledg origin book though evid director remit part plot incomprehens unlik version much superior respect might expect unsatisfactori end left feel left much mid air low orbit close opportun sequel sequel pale shadow earlier version case movi best read book tiramisu froth littl substanc,positive
doc_0846,absolut breathtak movi watch recent time everyon nail background score omg mind blow han zimmer wonder deni villanuev manag pull everyth million budget lack word simpli masterpiec movi cinematographi big thumb vfx big big thumb timothe zendaya live charact timothe absolut beast mode movi honest long time see potenti zendaya act lovabl beast mode perform chain charact way deliv emot love anger care best zendaya watch movi imax format disappoint sure watch movi rd time love,positive
doc_0847,cinemat look great wonder deni actual read dune skim book laser rifl anti grav unit look great deni forgotten maula pistol slug thrower thopter use nuclear deton level interact laser intercept shield combat close need blade laser right antigrav unit use system shield emit field caus sandworm go kill frenzi chani paul love closest confidant support mother child first one die attack sietch tabr fremen warrior right someon understand paul must marri irulan take chani concubin see none paul make clear book whilst irulan wife chani hold heart trust share bed carri child instead get stroppi pouti quick roll sand chani none depth charact chani book seem activ work,positive
doc_0848,sand sand sand long long dull begin promis movi wander bore zone infatu stori zendaya alway angri movi face express mostli length movi peopl think oscar worthi come old daughter thought stupid yr twin thought embaress around middl movi shut left theatr stay behind hope would get better big surpris u want hr back stupid go watch part either,negative
doc_0849,ye issu film especi pace end felt easi although epic part one felt like tighter plot line string vignett either way realli realli enjoy film someth deni direct greg cinematographi han score talent make film feel real impact rare left theater feel much enjoy must see imax start skeptic whole dune univers one time favorit would highli recommend movi go see,positive
doc_0850,kind film experi come along awhil villeneuv co bring everi incred aspect filmmak bear heart pound gasp breath sensori assault truli take viewer seat immers stori felt one wit stori unfold screen master sound perhap infrasound epic cinematographi sublim sequenc superl product fastidi costum design terrif act entir cast viewer felt wit someth real intens roller coaster type experi initi concern run time hour enough viileneuv translat one difficult novel screen addit keen historian philosophi mytholog enthusiast recognis mani motif drawn oldest myth theme could easili felt tire trite banal display refreshingli authent made smile satisfact subtl nod refer old theme well done celebr thousand year storytel allegori metaphor myth unlik mani taint film seri time avoid token polit messag virtu signal shallow cultur clich refresh master display matriarch priestess lead inimit charlott rampl pay homag ancient pre abraham pre egyptian cultur late bronz age priestess matriarch exercis great power influenc refer djinn also one delight viewer fact stori closer histori mytholog except blur line sci fi histori final say piec must experienc big screen dynam sound fulli appreci certainli deserv accolad prais truli instant classic sure becom cult classic whose influenc persever time come,positive
doc_0851,act first thing applaud effect actor fill person charact overal tone dialogu match motiv like ladi jessica manipul ever rebecca ferguson phenomen actress zendaya also shine charact desper save paul heartbreak nail right emot chani timoth e chalamet versatil actor love everi movi scene spoke fremen underground lisan al gaib gave chill even though movi felt hot second visual effect cinephil alway look visual film movi outshin captur whole environ depict novel seri breathtak experi quit rare watch movi taken desert place take place differ world appear sandworm shai hulud made impact coloss magnitud shook whole theater like ride scene giedi prime cool includ battl scene feyd brutalist architectur monochrom color grade atmospher abil han zimmer describ emot music score reson mystiqu dune univers trigger awe someth unworldli mix warn immin danger total fit movi narr write also still land great pace connect previou film made path movi direct sat hour straight never felt boredom made excit build climax crazi flesh new charact ad polit turmoil hindranc final battl paul feyd intens menac mixtur real world cultur middl eastern countri blend well theme movi foreign colon use fear faith tool control theme made question realiti go believ go wait propheci fulfil go make realiti movi warn danger fals belief could pose thank deni villeneuv carri new gener sci fi genr film whole hollywood movi made impact inspir filmmak someday,positive
doc_0852,movi live pre releas hype dune movi manag exceed expect think movi day watch sever time last time movi blew mind like first avatar came theater dark knight braveheart movi rank top list best movi time sound track han zimmerman also amaz realli move heart emot watch film order book wait read go see movi theater digit releas glad,positive
doc_0853,dune favorit novel time love much david lynch version enjoy incomprehens might bias say deni villeneuv probabl best modern director thought long even dune part sicario first foray territori astoundingli brilliant arriv blade runner stuck month dune pt set expect high pt stick land want see day saw epic beauti well pace surprisingli funni marvel humor littl jab chuckl add leviti austin butler feyd rautha standout charact unpredict gruesom loathsom pitch perfect imit stellan skarsgaard voic baron,positive
doc_0854,big fan dune movi overr critic opinion definit best creation ever made dune masterpiec epic moment short actual made angri besid mani chang compar origin stori good bad could live movi focus much relationship paul chani miss mani major issu even get screen time chani part way big fact movi end face symbol thing disappoint action scene big assault fremen end epic mayb minut long think villeneuv mess big time shadukar strongest forc emperor univers want see defeat defeat harkonnen forc also almost noth shown even get see paul storm fremen fight battl point reach emperor peopl line shadukar troop walk fog disappear paul arriv make small action scene realli get expect movi contain long big scale action sequenc like lord ring movi seem director liter tri avoid matter seen movi twice sinc like dune much one best cast ever made rebecca ferguson perform remark stori amaz visual dress stun sound cours mind blow excel realli best scienc fiction movi sinc decad believ perfect movi creat one could closest thing perfect movi miss opportun,positive
doc_0855,worthi squeal part cinematographi excel use scale angl pleasur eye familiar novel see move stori along well littl tweak love christoph walken sure need film music grand sceneri disappoint worm ride could almost feel hard must great direct special effect actor actress made feel good perform look forward rd,positive
doc_0856,star stud technic impecabbl cinematograph amaz continu bombast like predecessor dune part two genuin cinemat experi execut lot palpabl effort technic great villeneuv achiev epic blockbust entertain artist fill rich varieti charact new old multitud storylinest movi aim translat depth wide frank herbert novel altough care like faith follow literari work one acknowledg film translat could never match simpli due technic capabl nonetheless movi overal impress captiv parti perfect shown point view pace problem fact last part utterli epic rapid show structur flaw nar level film end teaser third film final instal dune trilog announc top everyth two previou movi achiev epic,neutral
